,id,status_group,longitude,latitude
11177,36222,functional,39.40782285,-8.77401069
11178,9432,functional,34.76645269,-8.71638415
11180,6645,functional,33.5023441,-4.36810574
11181,27873,functional,32.59117002,-4.91947965
11182,38255,functional,37.00518279,-3.25923518
11186,32749,functional,38.32706906,-4.460804799999999
11187,7762,functional,37.13692977,-6.77821339
11189,13990,functional,38.94486585,-10.54149547
11190,19364,functional,30.98080975,-1.54129476
11201,74092,functional,31.74415931,-1.44135358
11202,38318,functional,33.87090276,-2.02075861
11203,55149,functional,40.18169246,-10.28421542
11205,16340,functional,37.14729502,-3.20388292
11206,18981,functional,35.37643205,-4.04802501
11207,63164,functional,36.678315500000004,-3.15168685
11208,49943,functional,0.0,-2e-08
11209,10413,functional,36.10880023,-7.51962857
11210,6608,functional,38.24127418,-4.5330331
11211,52848,functional,32.79628078,-3.27677005
11213,36003,functional,30.21849445,-4.56151165
11214,32453,functional,38.88105804,-7.7388648
11215,59909,functional,35.85320602,-4.10784011
11216,45768,functional,31.82903261,-1.28372475
11218,41497,functional,30.69743486,-3.72616885
11220,32890,functional,38.66352515,-7.34204928
11223,23663,functional,33.51690183,-6.94164077
11225,59434,functional,35.84659896,-6.34489022
11226,68087,functional,37.80836447,-4.35826328
11229,1589,functional,37.63444366,-3.35736348
11230,34091,functional,36.53837598,-6.3879203
11231,5526,functional,38.34830451,-6.63484482
11233,10539,functional,32.81589647,-4.18568576
11234,70066,functional,37.442069599999996,-3.31393588
11236,27875,functional,35.94461083,-8.51913793
11239,64827,functional,0.0,-2e-08
11240,62456,functional,33.958228999999996,-9.48658119
11242,45976,functional,34.8723054,-4.89457541
11243,60055,functional,37.68881969,-3.97459984
11247,19503,functional,33.47714859,-2.80088145
11248,40722,functional,38.60855108,-11.11248412
11250,949,functional,33.7773578,-1.91675333
11255,18291,functional,34.66571011,-9.32821569
11257,755,functional,35.36469991,-4.08125013
11259,52684,functional,36.16304097,-5.22197768
11261,35290,functional,38.29388820000001,-4.8180283
11262,68882,functional,37.59804447,-3.15083664
11263,41819,functional,36.88736729,-3.36643642
11264,35246,functional,33.41420744,-3.74559939
11265,24939,functional,33.35980366,-4.01558368
11266,43599,functional,38.28897369,-4.7717848
11267,63218,functional,34.75827865,-9.72551839
11269,6745,functional,33.16415404,-9.06060988
11272,46352,functional,37.29118434,-3.2369584
11273,11650,functional,34.37146053,-8.768829400000001
11275,57123,functional,38.68768186,-10.88378202
11276,27270,functional,33.08397235,-9.06637153
11277,64323,functional,34.37985695,-4.6573386
11278,37310,functional,33.84975798,-9.42976272
11279,54712,functional,34.66188818,-9.09722922
11280,29677,functional,31.74676401,-1.4840853999999999
11282,51027,functional,32.82499556,-8.91467087
11283,29902,functional,37.54786127,-3.52303452
11286,33537,functional,35.52444031,-7.721186099999999
11287,51044,functional,37.05299011,-6.8570245
11290,31927,functional,38.48835103,-5.53034757
11291,12477,functional,39.56656185,-10.09681996
11295,19726,functional,36.65336534,-6.24672249
11296,63957,functional,37.42281515,-3.32716775
11297,71796,functional,0.0,-2e-08
11300,38915,functional,33.15871101,-3.77695031
11302,18628,functional,37.25889408,-3.21632964
11303,6395,functional,36.90380651,-3.1088959
11304,41532,functional,33.83196538,-9.23414635
11306,25730,functional,37.03421021,-7.79341748
11308,13118,functional,37.07008104,-6.15155453
11309,65907,functional,33.81753354,-3.43225056
11310,33536,functional,37.06545245,-6.80158032
11312,25478,functional,39.03135283,-6.581848299999999
11313,4893,functional,34.01763695,-9.35272425
11317,60201,functional,33.51061376,-3.52252638
11318,10792,functional,36.86598637,-8.96686081
11320,55179,functional,33.80108992,-9.46699465
11321,29965,functional,33.41397403,-3.74472208
11322,22251,functional,33.09889526,-9.20519974
11329,64540,functional,34.51162278,-4.68988638
11331,16522,functional,30.12163253,-4.58775586
11332,31337,functional,34.58258338,-4.19433273
11333,63547,functional,35.68147208,-8.21482391
11334,18607,functional,29.73970954,-4.88044289
11336,38671,functional,35.73510421,-4.45562529
11337,31569,functional,37.16751683,-3.24600255
11338,50559,functional,34.03882863,-1.67795323
11339,20548,functional,39.86155474,-10.83320501
11341,3157,functional,35.72569649,-8.10505479
11342,69499,functional,37.66691525,-3.69291446
11343,61489,functional,36.0606257,-7.28982862
11345,23762,functional,32.45818076,-3.63898762
11346,29739,functional,31.25691448,-6.32256138
11347,63042,functional,34.94354038,-8.52452766
11350,34608,functional,36.99631505,-7.5986847000000015
11351,37292,functional,30.34853007,-4.38738539
11352,70216,functional,30.54998975,-2.58987997
11353,27932,functional,30.58338351,-3.67950858
11354,16471,functional,0.0,-2e-08
11355,67952,functional,35.74649238,-10.82457146
11357,51282,functional,34.95603529,-9.86770374
11358,59070,functional,32.64587948,-3.8606949
11359,34332,functional,32.70628998,-8.791844900000001
11360,27178,functional,36.69787196,-2.73170003
11362,43116,functional,30.6085011,-2.52859321
11363,6491,functional,40.06193988,-10.26519714
11365,13802,functional,35.09536822,-9.9032872
11368,9877,functional,36.81828413,-3.17360428
11372,42794,functional,35.79774525,-10.71205051
11374,65206,functional,31.41787813,-1.62102307
11375,57544,functional,34.12907558,-9.28417732
11376,12716,functional,37.24146381,-3.26272094
11377,67416,functional,36.7260704,-8.89801557
11379,11286,functional,37.492838299999995,-3.31966042
11380,19787,functional,0.0,-2e-08
11381,3917,functional,37.90573348,-4.496616
11382,57951,functional,36.90271362,-7.83627558
11383,39343,functional,30.50568675,-5.71342054
11387,39349,functional,31.68095167,-1.84385813
11388,39074,functional,35.10820575,-4.07447923
11389,49521,functional,33.31992484,-3.05383298
11392,39372,functional,30.73357661,-3.42472813
11393,19089,functional,32.96487497,-9.32970169
11394,67665,functional,37.90436707,-4.51735807
11395,57982,functional,33.56198259,-9.20126198
11396,24130,functional,34.63400441,-5.16692398
11397,32158,functional,34.69845333,-5.75478713
11398,65631,functional,35.72443846,-7.86309186
11401,71873,functional,37.73779761,-6.7156788
11402,24730,functional,35.84014121,-7.46149384
11405,35310,functional,37.41425046,-3.77037436
11406,27305,functional,33.33775939,-8.98069002
11407,884,functional,30.69280905,-2.48544737
11408,52751,functional,30.25485774,-4.51914318
11409,24975,functional,39.64011247,-10.12555493
11410,63414,functional,39.08931476,-7.04424858
11411,45031,functional,35.57449454,-3.39468109
11413,7967,functional,37.3819574,-3.67755662
11414,73755,functional,34.63153093,-10.54153219
11415,9827,functional,34.52091468,-1.41724915
11417,6998,functional,32.97489995,-2.75857489
11418,24759,functional,31.92258874,-3.28890133
11419,9748,functional,34.71529702,-10.23828311
11420,18655,functional,31.09589578,-6.42326784
11421,5109,functional,33.80895267,-9.55864202
11422,7825,functional,35.57210601,-3.95728654
11423,39552,functional,31.41459391,-7.19192469
11425,16337,functional,39.25923157,-8.60235332
11426,11358,functional,38.87868204,-7.73482764
11427,9216,functional,33.97323066,-9.428738000000001
11428,43778,functional,34.00638223,-1.15042687
11429,16902,functional,39.87713592,-10.80046511
11430,17929,functional,37.80212895,-7.3757894
11431,36249,functional,35.42906575,-8.10929063
11432,23309,functional,33.91684541,-1.23985609
11433,74248,functional,34.41059355,-1.59502423
11434,19439,functional,32.04670154,-8.85793201
11435,25898,functional,29.89025212,-4.37109963
11437,57336,functional,29.69350444,-4.90913971
11438,4832,functional,36.92289982,-3.14841829
11440,58378,functional,31.37318737,-7.86509489
11441,66260,functional,33.45358218,-3.90079277
11443,19001,functional,37.02129271,-3.1476593999999998
11445,4193,functional,38.51577766,-5.36940506
11446,57425,functional,35.97492670000001,-2.99346307
11447,63728,functional,33.48237893,-3.39574978
11448,39524,functional,36.94895919,-3.2304779
11450,58527,functional,30.94379303,-1.40111855
11451,43882,functional,32.59055298,-3.92346083
11454,54510,functional,39.05434343,-10.87141542
11455,4342,functional,33.81120517,-9.48501746
11456,273,functional,33.3817567,-1.83479654
11458,67138,functional,30.83660237,-7.90253449
11460,59363,functional,0.0,-2e-08
11461,55495,functional,36.695068299999996,-8.141890400000001
11464,29706,functional,33.68527192,-8.91265258
11465,9312,functional,31.31844037,-6.34636446
11466,6069,functional,37.22435724,-5.52649636
11467,26188,functional,29.7225515,-4.849543700000001
11472,35612,functional,39.626234600000004,-10.84265353
11476,5712,functional,33.61374439,-9.04940399
11479,41303,functional,30.07011651,-4.662915
11480,46055,functional,29.73770535,-4.85168639
11481,58101,functional,38.24011436,-7.77387331
11482,67166,functional,36.7517093,-7.28785687
11484,69637,functional,32.14393758,-8.64041654
11485,40731,functional,34.90315224,-9.19781632
11486,9018,functional,34.98749173,-10.96418195
11488,43533,functional,33.17811466,-4.73277011
11489,65063,functional,37.6818456,-3.64008927
11490,19559,functional,34.26493699,-1.70817706
11491,997,functional,34.05931351,-9.35432544
11492,43558,functional,38.78319587,-5.20218001
11493,53925,functional,35.40418187,-4.62799104
11495,67967,functional,34.31952728,-8.6800862
11496,24383,functional,32.8995163,-4.14979865
11497,54706,functional,31.57185769,-1.50694047
11498,56522,functional,34.95436181,-8.93827413
11500,29592,functional,33.95208955,-9.50351116
11501,11836,functional,33.46715594,-2.66269123
11502,71346,functional,34.01428651,-9.12761164
11503,61770,functional,34.85052457,-5.15946256
11507,29322,functional,31.299130600000005,-2.75253625
11509,57299,functional,37.17419578,-3.28585997
11511,22775,functional,37.9731605,-4.50077154
11512,16734,functional,34.56822388,-9.00669381
11515,10272,functional,35.92428266,-8.26425939
11516,67331,functional,30.26592968,-4.06549335
11517,31359,functional,35.64523845,-6.26622813
11518,58373,functional,32.8424781,-9.06397702
11519,10034,functional,0.0,-2e-08
11521,23826,functional,33.02234329,-1.87385643
11522,32744,functional,36.64812772,-3.34347928
11526,55836,functional,35.86983204,-6.3100564000000015
11527,67474,functional,39.43427333,-7.09734243
11531,59875,functional,35.411679299999996,-4.2174892
11533,23936,functional,39.53504288,-9.6587034
11535,12935,functional,35.54950563,-7.86861857
11537,21886,functional,37.50844572,-3.30599757
11538,28989,functional,0.0,-2e-08
11539,70127,functional,35.18217341,-9.25551829
11541,30891,functional,35.57094564,-6.34244239
11544,18328,functional,34.25892207,-8.75128406
11546,11893,functional,39.66593676,-9.55943948
11547,72023,functional,37.71184483,-3.7733856
11549,45382,functional,38.89285345,-8.81064285
11551,57381,functional,34.98984357,-9.27801046
11553,66506,functional,35.07239466,-4.2078276
11557,61062,functional,39.06038644,-5.28895265
11561,47819,functional,30.58039518,-3.83246681
11563,31288,functional,38.34988247,-6.63827129
11565,73437,functional,35.06948896,-5.8566807999999995
11566,26960,functional,34.66996068,-11.12098892
11567,68632,functional,38.83585398,-6.58927281
11568,66792,functional,34.89017752,-4.67161515
11569,39714,functional,37.56400489,-6.82533805
11570,52431,functional,33.14750035,-4.09419334
11573,20038,functional,35.80127429,-10.46927053
11574,4705,functional,33.88443297,-1.25173025
11579,58123,functional,34.22965035,-3.70292949
11580,26228,functional,34.55953907,-4.32202218
11581,143,functional,35.77466247,-2.1448473999999997
11583,64300,functional,34.55333356,-9.20297557
11588,40667,functional,30.72541292,-2.44431508
11590,51544,functional,31.65814519,-1.83417379
11593,15018,functional,37.28090073,-3.2213456000000003
11595,25254,functional,33.87034717,-1.53078145
11597,34104,functional,33.91520406,-1.24288019
11599,58320,functional,37.01722101,-3.23807478
11600,73267,functional,37.51458783,-3.29428014
11602,4655,functional,36.5365787,-5.68627837
11603,57125,functional,32.42010346,-2.55031316
11605,43747,functional,34.38550948,-4.26646064
11606,29590,functional,35.41732648,-2.00697467
11607,51445,functional,37.94550057,-4.12838815
11609,13053,functional,40.02691779999999,-10.35913236
11612,60530,functional,34.524459,-9.18487082
11614,868,functional,37.90943127,-4.50469933
11615,37318,functional,35.88290598,-3.24747598
11617,9653,functional,33.87589375,-4.27819028
11618,45969,functional,0.0,-2e-08
11619,55394,functional,37.26561225,-3.26882704
11620,55438,functional,35.44019275,-4.50028332
11621,27577,functional,30.47812267,-5.61212644
11622,66448,functional,33.61882312,-8.86653916
11623,5358,functional,33.30750378,-4.42367131
11624,4917,functional,38.83335122,-4.88615458
11626,44847,functional,36.90312042,-6.95822915
11627,20072,functional,36.69138278,-8.14823476
11630,68379,functional,36.70866836,-3.15359067
11631,65892,functional,32.87861323,-1.93857014
11632,51758,functional,34.78905618,-9.72578123
11633,10710,functional,30.14286325,-4.5416875999999995
11634,6181,functional,39.17786374,-6.98383753
11635,32635,functional,30.55415549,-2.4914330000000002
11639,3341,functional,38.46725511,-5.17178737
11640,56195,functional,35.99542142,-7.02461264
11641,39420,functional,38.87454509,-10.20233751
11643,8246,functional,35.88946110000001,-8.22568956
11645,26966,functional,38.57818587,-6.79784295
11646,50023,functional,29.82610045,-4.87414893
11647,54945,functional,34.92284113,-8.91509231
11649,33712,functional,38.35290315,-4.8719958
11650,47595,functional,34.80236071,-5.62405048
11651,33796,functional,35.84155331,-4.52611068
11654,28219,functional,30.01746082,-4.31207716
11655,428,functional,36.74646023,-5.86190774
11660,16106,functional,34.76813785,-8.79626646
11661,30129,functional,33.60102726,-9.2323959
11663,41192,functional,30.97612869,-1.6834223000000001
11668,66410,functional,30.61444967,-2.55738681
11669,5794,functional,32.42829557,-3.98486339
11672,2899,functional,31.62382075,-1.7493907
11676,6709,functional,33.63948965,-9.31479942
11677,73342,functional,39.19531726,-8.22914003
11681,3382,functional,37.43154896,-5.37736909
11683,37823,functional,31.60508411,-8.02278864
11684,28489,functional,34.20624397,-3.22152915
11685,10083,functional,37.28725678,-7.16249333
11686,29265,functional,37.63819,-3.66034731
11687,34180,functional,37.91871441,-4.15199482
11688,3981,functional,37.47046144,-3.37002329
11690,69471,functional,34.08262949,-2.86990677
11693,12042,functional,34.33993238,-4.3048635000000015
11694,17640,functional,37.30228071,-7.17066586
11696,30666,functional,39.62764415,-9.97575695
11698,41309,functional,34.23055933,-9.43707778
11699,61662,functional,35.10382852,-4.18660498
11700,73538,functional,30.72169084,-3.5841819999999998
11701,56179,functional,35.40845457,-4.57491875
11702,49459,functional,36.876005,-3.14956305
11703,40400,functional,33.81291693,-9.12242876
11704,71321,functional,33.82059013,-3.62502018
11705,1933,functional,36.6854335,-8.12724593
11706,11588,functional,34.40923782,-1.30484803
11709,66421,functional,36.1885671,-6.14610993
11710,32241,functional,33.52909394,-2.72919733
11711,35629,functional,34.02059529,-1.80022337
11712,29833,functional,31.22033687,-3.03756692
11715,62493,functional,33.10394357,-2.51567833
11716,33182,functional,38.9100387,-10.1631222
11717,41748,functional,39.06420832,-10.60895317
11718,43826,functional,0.0,-2e-08
11719,28717,functional,33.52225029,-3.43754232
11720,23041,functional,37.66891168,-3.63073122
11721,10827,functional,30.68485776,-1.26930536
11722,61253,functional,33.91385533,-9.50258685
11723,57576,functional,37.67246439,-7.41898404
11726,19942,functional,39.23568144,-7.14208142
11727,59439,functional,31.59925344,-1.84619132
11728,29832,functional,36.67063067,-3.17731592
11729,1506,functional,36.68477517,-8.09524639
11730,73427,functional,33.1246078,-8.9880786
11731,20066,functional,29.72674674,-4.78650568
11732,66861,functional,35.60283513,-8.27728877
11734,64571,functional,35.88857567,-4.17471763
11736,208,functional,33.44810758,-2.15119285
11737,60653,functional,36.50845304,-6.39325949
11739,29,functional,35.88232491,-6.06761308
11740,3064,functional,34.94400220000001,-11.46715655
11741,8913,functional,35.27187582,-3.21120884
11742,68760,functional,35.22213421,-10.80511727
11743,19771,functional,35.08330869,-7.83224238
11744,21587,functional,36.92750576,-7.73658024
11745,21249,functional,34.90189675,-8.90729654
11748,63915,functional,34.44467255,-3.74282413
11751,52334,functional,30.98118745,-1.03378522
11752,53044,functional,34.35604937,-8.6920219
11753,32658,functional,34.14720181,-2.96235978
11754,50768,functional,38.99674251,-8.12788268
11755,4698,functional,37.10665117,-3.35502607
11756,70504,functional,36.78587155,-3.44579874
11757,62900,functional,34.04284637,-8.84680632
11758,61252,functional,31.58497778,-1.78941715
11759,24329,functional,37.34893565,-3.34787337
11760,42166,functional,37.14729639,-3.32296426
11762,23626,functional,35.59976032,-7.85850386
11763,11324,functional,38.2892408,-4.634683
11764,453,functional,0.0,-2e-08
11766,38771,functional,34.8972516,-8.86406932
11768,63290,functional,36.14987731,-4.90772645
11769,53325,functional,32.9835255,-5.87951491
11770,18627,functional,37.36942538,-3.33395494
11771,45387,functional,37.97878146,-4.219166599999999
11772,51002,functional,30.53226126,-2.57032291
11773,12017,functional,37.54535927,-6.25055176
11776,30481,functional,35.60812429999999,-7.79982661
11777,46281,functional,36.8714169,-7.89366299
11780,6167,functional,30.82049896,-3.04393801
11781,61552,functional,38.46293942,-7.03245
11782,40352,functional,30.99093937,-1.72390416
11784,73888,functional,35.6989114,-2.15448955
11786,1065,functional,38.79763985,-4.85537093
11787,41090,functional,39.147202,-6.83732825
11788,59355,functional,35.66296947,-10.24751354
11789,40603,functional,37.16258563,-3.22793761
11791,68687,functional,31.93373681,-3.21616415
11792,27191,functional,0.0,-2e-08
11793,38682,functional,38.90996057,-10.16445998
11795,36345,functional,35.75485969,-4.59743597
11796,731,functional,34.29550843,-9.492146400000001
11797,64209,functional,38.71999349,-10.37183988
11799,64891,functional,34.05635139,-9.34963603
11801,35363,functional,34.84838807,-9.13024645
11802,32592,functional,36.67538776,-8.35587481
11803,5012,functional,36.08865932,-3.60046988
11805,30227,functional,34.66968206,-9.33125169
11806,42632,functional,30.40569427,-6.73859509
11810,18309,functional,38.89164546,-6.44641107
11811,4055,functional,32.88689057,-4.22553956
11812,65899,functional,35.89378771,-6.15476308
11813,32411,functional,32.63247712,-3.82401462
11817,13556,functional,37.58683921,-3.20656945
11818,975,functional,31.53140255,-8.30605175
11819,28201,functional,30.64235318,-3.61095525
11821,46048,functional,34.73575044,-3.68775853
11823,56296,functional,39.12080682,-10.84920694
11824,65226,functional,38.125132,-6.76665968
11825,55386,functional,30.888714299999997,-1.47643074
11826,54250,functional,36.69033437,-3.35553236
11827,53090,functional,37.24262098,-3.27306034
11828,30328,functional,0.0,-2e-08
11829,19028,functional,36.72297926,-6.08231065
11830,21926,functional,33.69796765,-1.87318304
11833,2832,functional,31.35565633,-7.75133903
11834,56642,functional,32.25229776,-4.66195478
11835,12285,functional,31.797317,-1.28525603
11837,49099,functional,0.0,-2e-08
11838,72346,functional,30.61501689,-3.90502823
11839,47251,functional,32.5564487,-3.68318724
11840,39390,functional,36.61269698,-3.31390559
11841,16876,functional,38.89854789,-6.75560417
11842,21438,functional,31.28728291,-2.67576175
11843,42308,functional,30.06240284,-4.31638623
11844,23868,functional,33.54841366,-2.16108964
11847,25082,functional,33.77848981,-9.58382906
11854,60038,functional,39.11947215,-10.86148642
11856,23564,functional,39.08057272,-6.99004232
11858,67467,functional,37.28818426,-3.19390543
11859,23163,functional,34.65576065,-4.61455024
11860,60717,functional,37.61592446,-3.05226209
11861,33412,functional,36.98874991,-7.40492393
11862,22811,functional,36.90062018,-3.26230924
11863,30771,functional,37.240786799999995,-10.95432031
11865,17453,functional,37.63306934,-3.24473139
11866,4498,functional,39.63037812,-10.75305531
11867,50877,functional,38.90097654,-6.45122799
11869,60303,functional,35.48702562,-6.09661678
11870,62584,functional,35.67010929,-4.30491833
11872,24469,functional,35.03629165,-5.05212663
11876,64779,functional,38.56763615,-6.06830298
11877,40730,functional,35.02320097,-4.15638928
11878,19182,functional,34.5202093,-9.76955193
11879,12567,functional,37.78335353,-6.97143247
11880,48915,functional,32.43675963,-4.16389389
11881,2039,functional,32.96419399,-2.54597884
11882,55896,functional,33.60706564,-9.38518531
11884,70985,functional,0.0,-2e-08
11885,23669,functional,34.3745022,-4.53259999
11886,8449,functional,34.32717186,-1.88437904
11887,49106,functional,35.75105285,-10.58282738
11888,51497,functional,38.79477098,-7.21364205
11891,69181,functional,33.01194758,-2.90022613
11895,23403,functional,38.85668001,-5.00407005
11898,1419,functional,36.93495277,-3.5764801
11899,30942,functional,30.92814592,-1.34544664
11900,66300,functional,37.70292786,-5.47865006
11901,5529,functional,33.80037199,-1.92796493
11902,72022,functional,36.899916,-3.36409249
11903,65202,functional,30.71411771,-3.61571885
11904,74074,functional,33.13386703,-2.52196347
11905,6075,functional,33.15125037,-3.7060111000000004
11906,3178,functional,0.0,-2e-08
11907,65151,functional,36.12906807,-7.56702296
11908,24829,functional,33.60322051,-9.38205847
11910,43988,functional,37.67277345,-3.69686323
11911,32930,functional,33.26774911,-9.48495842
11912,72494,functional,34.31036201,-9.5099135
11913,72952,functional,0.0,-2e-08
11914,28180,functional,37.46015591,-3.34504485
11917,16160,functional,33.62493471,-4.26303383
11918,16022,functional,39.19588016,-6.90020012
11919,15662,functional,32.07848214,-3.29991865
11920,62551,functional,38.92673671,-6.51188231
11922,53111,functional,38.33600865,-5.07382953
11923,69736,functional,36.51344806,-8.14924528
11925,63505,functional,32.22136576,-4.32125587
11926,27246,functional,35.55878922,-7.90464226
11927,39240,functional,32.36796072,-4.34647862
11929,27600,functional,33.22726564,-2.7519457000000003
11930,47259,functional,37.69763149,-6.0647173
11931,49176,functional,35.76022589,-4.70281429
11935,14902,functional,33.37158732,-3.05392482
11939,47882,functional,35.82013847,-10.53764442
11940,71004,functional,31.57284135,-1.59416623
11941,38572,functional,38.47085471,-4.98736659
11942,35471,functional,35.00095903,-8.68899341
11943,33244,functional,35.65919807,-3.61397484
11944,62963,functional,33.02417929,-9.0038921
11946,4814,functional,38.37808802,-6.63867573
11948,31999,functional,36.65111841,-3.24973064
11950,70017,functional,30.27182681,-4.47898276
11951,4419,functional,34.50709505,-1.9651004
11953,57538,functional,34.35182994,-8.6895675
11954,63263,functional,35.79035163,-10.42633725
11955,66379,functional,39.05544598,-4.89989142
11958,17339,functional,33.47729634,-2.92279565
11960,32647,functional,34.05746044,-1.72406496
11962,36655,functional,33.14819019,-4.86022576
11963,52705,functional,31.1558445,-1.70170126
11964,27883,functional,36.6332147,-3.28375016
11966,60792,functional,32.8523521,-9.1788927
11970,59691,functional,38.08314138,-4.51044479
11971,38740,functional,39.1801629,-8.13819138
11972,303,functional,35.66943170000001,-6.75932096
11974,53950,functional,36.52683787,-2.85071112
11975,11216,functional,31.52018494,-8.19885642
11976,47505,functional,33.70746251,-3.99098995
11980,60312,functional,0.0,-2e-08
11981,39090,functional,34.27656685,-3.83410954
11982,24742,functional,35.0962235,-10.961403599999999
11983,11783,functional,38.616963299999995,-10.926749000000001
11984,22599,functional,38.98782894,-5.46759107
11987,64647,functional,33.87791832,-9.58024743
11988,22764,functional,38.24139522,-11.13711787
11991,40788,functional,38.51145871,-5.59786958
11993,38694,functional,30.69273071,-3.45186098
11994,6140,functional,34.73580024,-4.27384563
11996,60413,functional,37.44598399,-5.42792162
11997,39963,functional,39.15365960000001,-8.39461741
11999,35041,functional,37.19842271,-4.457222499999999
12001,44448,functional,37.92611381,-4.3980882
12005,69355,functional,38.90457777,-7.16347903
12007,635,functional,30.48748922,-6.81438832
12011,25081,functional,36.64045869,-6.02106022
12012,20710,functional,33.86619776,-1.53048623
12015,10108,functional,0.0,-2e-08
12016,5849,functional,34.48948151,-5.70548375
12020,30219,functional,38.84439962,-8.84450652
12022,16688,functional,29.75329166,-4.50025359
12025,6771,functional,33.553383399999994,-2.91223861
12027,58994,functional,32.67671648,-5.482765799999999
12028,58980,functional,32.48019018,-2.59727198
12030,29178,functional,31.93363002,-8.07479371
12033,5411,functional,34.40404766,-3.1127881
12034,68513,functional,35.41185431,-4.21472883
12035,22622,functional,34.41024139,-1.76903862
12036,27092,functional,34.44925102,-9.31112675
12037,48553,functional,31.56603756,-1.52351361
12039,9665,functional,34.34532881,-4.3931811
12042,42138,functional,34.06409973,-2.99720018
12044,22604,functional,34.73823362,-9.20617665
12045,27284,functional,33.05223346,-2.49773559
12046,60200,functional,34.9445369,-6.2395312999999994
12048,59143,functional,34.63803027,-1.93747766
12049,73321,functional,37.91878664,-9.79406531
12050,31590,functional,0.0,-2e-08
12052,2170,functional,36.97767719,-3.28204816
12053,54880,functional,36.09871618,-10.92048093
12054,3605,functional,34.63593624,-9.3583147
12055,65642,functional,34.68082107,-2.14737834
12056,27440,functional,39.01461569,-5.36159745
12060,18824,functional,33.2796345,-2.65756339
12061,21058,functional,32.04586199,-8.56534698
12063,20698,functional,38.84577288,-5.09690372
12064,23752,functional,32.94883757,-3.37888438
12066,25154,functional,35.01082738,-9.27545614
12067,21604,functional,0.0,-2e-08
12068,1407,functional,38.60597691,-5.29566106
12072,27885,functional,32.48516128,-3.6822242
12077,44347,functional,39.59707162,-9.80353033
12078,70829,functional,35.40828693,-8.76969095
12079,16391,functional,33.18562722,-9.06356542
12080,21298,functional,38.07699869,-4.46247933
12081,4023,functional,36.73563585,-8.89810601
12083,259,functional,33.52274261,-3.51149428
12084,4961,functional,39.07896571,-6.99528281
12086,35844,functional,0.0,-2e-08
12087,55882,functional,36.95419135,-2.7814315
12091,52972,functional,37.13242686,-6.15450924
12092,72592,functional,37.89417645,-6.85402424
12093,35207,functional,33.04242451,-2.46624568
12096,28513,functional,35.41612688,-10.61818096
12101,62048,functional,31.17336598,-6.3203428
12104,16775,functional,33.48735792,-2.80213869
12105,19897,functional,38.62100675,-5.11225408
12106,58138,functional,38.24289936,-6.07630844
12107,67366,functional,0.0,-2e-08
12108,50450,functional,35.85897869,-7.71807466
12110,63874,functional,35.69157228,-3.30875201
12111,69159,functional,33.83072742,-1.79326159
12114,27934,functional,36.61340184,-3.27905922
12118,4820,functional,39.18508599,-6.93344989
12120,25980,functional,34.26312475,-9.26844784
12121,48551,functional,31.52243681,-8.2353271
12122,73156,functional,32.16268461,-3.65454696
12123,27126,functional,34.29419259,-8.65717675
12124,44495,functional,0.0,-2e-08
12126,49640,functional,32.29528683,-2.52280124
12127,16434,functional,34.62069372,-9.97200322
12130,56502,functional,33.52241395,-3.43009552
12132,51880,functional,39.05407233,-4.646561599999999
12134,660,functional,39.11940852,-6.99518701
12136,57769,functional,35.09552259,-7.83110174
12137,10971,functional,34.93654335,-11.45547902
12142,46399,functional,35.35267839,-9.88727782
12144,71086,functional,30.49323082,-2.5465742000000002
12145,31742,functional,31.49673816,-1.59531784
12146,29307,functional,38.40957592,-5.128114900000001
12147,26089,functional,34.672374600000005,-9.24484012
12148,63673,functional,37.79467734,-7.25100446
12151,69919,functional,32.23984662,-4.65814786
12152,66730,functional,31.38495019,-7.45417408
12153,25173,functional,34.31148846,-2.99740428
12154,25004,functional,35.48400778,-7.69914519
12155,9726,functional,37.54613454,-6.45833003
12156,19296,functional,38.10165548,-4.40468784
12157,60261,functional,35.79622458,-4.52101748
12159,959,functional,34.4875263,-2.06111767
12160,5547,functional,34.21502153,-9.45609604
12163,41580,functional,31.74673897,-2.35078152
12164,67957,functional,37.83403554,-4.37376989
12167,40192,functional,32.54244112,-4.05762551
12168,28030,functional,30.63420853,-3.5694141000000004
12170,65232,functional,34.55129383,-9.36405332
12173,29050,functional,31.20006312,-2.90161056
12174,56820,functional,35.06636674,-4.10869691
12175,2709,functional,35.2036484,-9.21105678
12177,67013,functional,38.98994019,-10.32759609
12178,46274,functional,38.96870038,-10.52518221
12180,163,functional,31.39531627,-7.24587976
12182,32725,functional,36.05275904,-10.68157292
12183,37552,functional,38.06995738,-4.57875252
12184,67863,functional,35.41090877,-4.38403258
12187,60607,functional,32.94879975,-5.08849505
12188,38468,functional,39.05888603,-5.28847856
12189,9451,functional,32.9044303,-2.61635433
12191,57382,functional,30.92663749,-3.3112303999999995
12192,8094,functional,35.45339383,-7.65550356
12193,45517,functional,40.18469978,-10.2830362
12194,44945,functional,36.66552963,-8.13613979
12195,42958,functional,33.45074002,-2.15091967
12196,6364,functional,38.40685167,-10.01574478
12197,31745,functional,33.77600435,-3.28739819
12198,12660,functional,39.60910739,-9.75487619
12199,55609,functional,31.58961271,-7.89568473
12200,6609,functional,37.22197876,-3.27823606
12201,9118,functional,32.1655441,-3.92361074
12203,60263,functional,39.18251835,-6.89497994
